weight_bits,activation_bits,prune_ratio,student_width,student_fp32_accuracy,compressed_accuracy,accuracy_drop_vs_student_pp,accuracy_drop_vs_teacher_pp,student_params,student_fp32_mb,compressed_student_mb,student_internal_cr,overall_cr_vs_original,activation_cr,activation_original_mb,activation_compressed_mb,requested_prune_ratio,actual_pruning_sparsity,final_zero_fraction,weight_values_mb,mask_mb,scale_mb,fp32_exception_mb
8,8,0.0,0.5,91.45,91.33,0.12000000000000455,3.780000000000001,700490,2.6721572875976562,0.75653076171875,3.5321198063735375,11.278146430012102,3.9999900912896034,326.4658203125,81.61665725708008,0.0,0.0,0.02321625489782031,0.6503448486328125,0.0,0.03540802001953125,0.07077789306640625
8,8,0.1,0.5,91.45,91.27,0.18000000000000682,3.8400000000000034,700490,2.6721572875976562,0.7726469039916992,3.458445602761859,11.042902864675584,3.9999900912896034,326.4658203125,81.61665725708008,0.1,0.09999912015203773,0.10021908214260578,0.5851678848266602,0.08129310607910156,0.03540802001953125,0.07077789306640625
8,8,0.2,0.5,91.45,91.28,0.1700000000000017,3.8299999999999983,700490,2.6721572875976562,0.7077522277832031,3.7755547530627975,12.055440272080977,3.9999900912896034,326.4658203125,81.61665725708008,0.2,0.1999997067173459,0.20000410595715723,0.5202732086181641,0.08129310607910156,0.03540802001953125,0.07077789306640625
7,8,0.0,0.5,91.45,91.1,0.3500000000000085,4.010000000000005,700490,2.6721572875976562,0.6752376556396484,3.9573582208864497,12.635943268581629,3.9999900912896034,326.4658203125,81.61665725708008,0.0,0.0,0.04581808263532061,0.5690517425537109,0.0,0.03540802001953125,0.07077789306640625
7,8,0.1,0.5,91.45,91.06,0.39000000000000057,4.049999999999997,700490,2.6721572875976562,0.6970709562301636,3.8334078671832446,12.240166705002432,3.9999900912896034,326.4658203125,81.61665725708008,0.1,0.09999912015203773,0.10448927758616644,0.5095919370651245,0.08129310607910156,0.03540802001953125,0.07077789306640625
7,8,0.2,0.5,91.45,90.91,0.5400000000000063,4.200000000000003,700490,2.6721572875976562,0.6425820589065552,4.158468557532888,13.278093577638192,3.9999900912896034,326.4658203125,81.61665725708008,0.2,0.1999997067173459,0.20024313132024119,0.4551030397415161,0.08129310607910156,0.03540802001953125,0.07077789306640625
6,8,0.0,0.5,91.45,91.27,0.18000000000000682,3.8400000000000034,700490,2.6721572875976562,0.5939445495605469,4.499001278107117,14.365423027765111,3.9999900912896034,326.4658203125,81.61665725708008,0.0,0.0,0.08690258323361721,0.4877586364746094,0.0,0.03540802001953125,0.07077789306640625
6,8,0.1,0.5,91.45,91.3,0.15000000000000568,3.8100000000000023,700490,2.6721572875976562,0.6136119365692139,4.35480004274044,13.904984895140219,3.9999900912896034,326.4658203125,81.61665725708008,0.1,0.09999912015203773,0.12634470096900585,0.4261329174041748,0.08129310607910156,0.03540802001953125,0.07077789306640625
6,8,0.2,0.5,91.45,91.26,0.18999999999999773,3.8499999999999943,700490,2.6721572875976562,0.574974536895752,4.647435870855168,14.839378375845595,3.9999900912896034,326.4658203125,81.61665725708008,0.2,0.1999997067173459,0.20555887942563522,0.3874955177307129,0.08129310607910156,0.03540802001953125,0.07077789306640625
